"juror_id","trial__id","struck_by","race","defendant_race","accused","fam_accused","know_def","fam_law_enforcement","death_hesitation","strike_eligibility","know_vic","know_wit","fam_crime_victim","crime_victim","prior_info","gender","same_race","struck_state_bin","struck_state","is_black"
1198,24,"Struck by the state","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,1,"state",FALSE
1199,24,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
1201,24,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
247,6,"Struck by the defense","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Unknown",TRUE,0,"not_state",FALSE
250,6,"Struck by the state","Black","White",TRUE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,1,"state",TRUE
265,6,"Juror chosen to serve on jury","Black","White",TRUE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",TRUE
8408,162,"Juror chosen to serve on jury","Black","Unknown",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,TRUE,TRUE,FALSE,"Female",FALSE,0,"not_state",TRUE
8407,162,"Struck by the state","Black","Unknown",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,1,"state",TRUE
8409,162,"Juror chosen to serve on jury","White","Unknown",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8410,162,"Juror chosen to serve on jury","White","Unknown",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
2884,57,"Struck by the state","White","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,1,"state",FALSE
8457,163,"Juror chosen to serve on jury","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8469,163,"Juror chosen to serve on jury","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8453,163,"Struck by the defense","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,TRUE,TRUE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8464,163,"Struck by the defense","Black","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",TRUE
8474,163,"Struck by the defense","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,0,"not_state",FALSE
8458,163,"Struck by the defense","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,TRUE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8419,162,"Struck by the defense","White","Unknown",FALSE,FALSE,TRUE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8459,163,"Juror chosen to serve on jury","White","White",FALSE,FALSE,TRUE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8460,163,"Struck by the state","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,1,"state",FALSE
8473,163,"Struck by the state","White","White",FALSE,TRUE,TRUE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",FALSE
8463,163,"Struck by the state","Black","White",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,1,"state",TRUE
8466,163,"Juror chosen to serve on jury","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8455,163,"Juror chosen to serve on jury","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,0,"not_state",FALSE
8456,163,"Juror chosen to serve on jury","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8449,163,"Struck by the defense","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,TRUE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8451,163,"Juror chosen to serve on jury","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8462,163,"Juror chosen to serve on jury","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
8520,164,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8521,164,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8677,166,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,1,"state",TRUE
8653,166,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8663,166,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8659,166,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8660,166,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,TRUE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8658,166,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8662,166,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,TRUE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",TRUE
8665,166,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8667,166,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8668,166,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,1,"state",TRUE
8654,166,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8664,166,"Juror chosen to serve on jury","White","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8655,166,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8657,166,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8666,166,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8780,169,"Juror chosen to serve on jury","Black","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",TRUE
8782,169,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8767,169,"Struck by the state","Black","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
8768,169,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,TRUE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,0,"not_state",TRUE
8769,169,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8775,169,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8773,169,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",TRUE
8784,169,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
8785,169,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8786,169,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8789,169,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
8790,169,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8726,168,"Struck by the state","Black","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
8776,169,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8777,169,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8778,169,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
8770,169,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,TRUE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8774,169,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8788,169,"Struck by the defense","White","Black",FALSE,TRUE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
8781,169,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",TRUE
6771,132,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
9055,175,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9054,175,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9057,175,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9060,175,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9053,175,"Struck by the state","Black","Black",FALSE,FALSE,TRUE,FALSE,FALSE,"State",TRUE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
9067,175,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,0,"not_state",TRUE
9058,175,"Struck by the state","Black","Black",TRUE,FALSE,TRUE,TRUE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,1,"state",TRUE
9056,175,"Struck by the defense","White","Black",FALSE,FALSE,TRUE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9059,175,"Struck by the state","Black","Black",FALSE,FALSE,TRUE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
9062,175,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",TRUE
9063,175,"Struck by the defense","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",TRUE
9064,175,"Struck by the state","Black","Black",FALSE,FALSE,TRUE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
9065,175,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
9066,175,"Struck by the state","Black","Black",FALSE,FALSE,TRUE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,1,"state",TRUE
9372,182,"Struck by the state","Black","Black",FALSE,FALSE,TRUE,TRUE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,TRUE,"Female",TRUE,1,"state",TRUE
9139,177,"Struck by the defense","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,TRUE,TRUE,TRUE,FALSE,"Female",TRUE,0,"not_state",FALSE
9341,182,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,TRUE,"Female",TRUE,1,"state",TRUE
9716,189,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
9346,182,"Struck by the state","Black","Black",FALSE,FALSE,TRUE,FALSE,FALSE,"State",FALSE,FALSE,TRUE,FALSE,TRUE,"Female",TRUE,1,"state",TRUE
9347,182,"Struck by the state","Black","Black",TRUE,TRUE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,1,"state",TRUE
9345,182,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,0,"not_state",TRUE
9367,182,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,1,"state",TRUE
9348,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",TRUE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9333,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",TRUE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9334,182,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,TRUE,TRUE,"Male",TRUE,0,"not_state",TRUE
9335,182,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,TRUE,FALSE,"Female",TRUE,0,"not_state",TRUE
9349,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",TRUE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9350,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Female",FALSE,0,"not_state",FALSE
9351,182,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"State",TRUE,FALSE,FALSE,FALSE,TRUE,"Female",TRUE,1,"state",TRUE
9352,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9353,182,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
9337,182,"Struck by the defense","White","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"Both State and Defense",TRUE,FALSE,TRUE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9338,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9339,182,"Juror chosen to serve on jury","White","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"Both State and Defense",TRUE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9340,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Female",FALSE,0,"not_state",FALSE
9354,182,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,0,"not_state",TRUE
9355,182,"Struck by the state","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,1,"state",FALSE
9358,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9342,182,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",TRUE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
9343,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",TRUE,FALSE,FALSE,FALSE,TRUE,"Female",FALSE,0,"not_state",FALSE
9359,182,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Female",FALSE,0,"not_state",FALSE
9360,182,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Female",TRUE,0,"not_state",TRUE
9362,182,"Juror chosen to serve on jury","White","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9363,182,"Juror chosen to serve on jury","White","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
9364,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
9365,182,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,TRUE,"Male",FALSE,0,"not_state",FALSE
7473,144,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,TRUE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
9510,186,"Juror chosen to serve on jury","White","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9511,186,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9514,186,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,0,"not_state",TRUE
9515,186,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,0,"not_state",TRUE
9516,186,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",TRUE,0,"not_state",TRUE
9681,189,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
9686,189,"Struck by the state","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",TRUE
9690,189,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",TRUE
9684,189,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9691,189,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9688,189,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9689,189,"Struck by the state","White","Black",FALSE,TRUE,TRUE,FALSE,FALSE,"State",TRUE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,1,"state",FALSE
9692,189,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,TRUE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
9693,189,"Struck by the state","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",TRUE,FALSE,FALSE,TRUE,FALSE,"Female",FALSE,1,"state",FALSE
2664,53,"Struck by the defense","White","Black",FALSE,TRUE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,TRUE,FALSE,"Male",FALSE,0,"not_state",FALSE
1202,24,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",TRUE
1203,24,"Juror chosen as alternate","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
728,14,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,TRUE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
3386,68,"Struck by the state","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,1,"state",FALSE
3397,68,"Juror chosen as alternate","White","White",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",FALSE
2652,53,"Juror chosen as alternate","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
2654,53,"Struck by the state","White","Black",FALSE,TRUE,FALSE,FALSE,FALSE,"State",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,1,"state",FALSE
2656,53,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
2657,53,"Juror chosen to serve on jury","Black","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",TRUE,0,"not_state",TRUE
2660,53,"Juror chosen to serve on jury","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Female",FALSE,0,"not_state",FALSE
2662,53,"Struck by the defense","White","Black",FALSE,FALSE,FALSE,FALSE,FALSE,"Both State and Defense",FALSE,FALSE,FALSE,FALSE,FALSE,"Male",FALSE,0,"not_state",FALSE
